Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_1746803314,W_Call after offers,User_37,2016-01-23 19:49:33.818,2016/01/23 19:49:33.818,
Application_1746803314,A_Complete,User_37,2016-01-23 19:49:33.822,2016/01/23 19:49:33.822,
Application_1426045114,O_Create Offer,User_49,2016-01-23 19:55:55.063,2016/01/23 19:55:55.063,
Application_1426045114,O_Created,User_49,2016-01-23 19:55:56.325,2016/01/23 19:55:56.325,
Application_495851449,A_Create Application,User_10,2016-01-23 20:01:52.922,2016/01/23 20:01:52.922,
Application_495851449,W_Complete application,User_10,2016-01-23 20:01:52.948,2016/04/15 16:51:07.273,
Application_495851449,A_Concept,User_10,2016-01-23 20:01:52.951,2016/01/23 20:01:52.951,
Application_495851449,A_Accepted,User_10,2016-01-23 20:03:44.288,2016/01/23 20:03:44.288,
Application_1825002825,A_Accepted,User_37,2016-01-23 20:04:06.336,2016/01/23 20:04:06.336,
Application_1825002825,O_Create Offer,User_37,2016-01-23 20:07:25.534,2016/01/23 20:07:25.534,
Application_1825002825,O_Created,User_37,2016-01-23 20:07:26.870,2016/01/23 20:07:26.870,
Application_1426045114,O_Sent (mail and online),User_49,2016-01-23 20:08:12.453,2016/01/23 20:08:12.453,
Application_1426045114,W_Call after offers,User_49,2016-01-23 20:08:12.526,2016/01/23 20:08:12.526,
Application_1426045114,A_Complete,User_49,2016-01-23 20:08:12.536,2016/01/23 20:08:12.536,
Application_1825002825,O_Sent (mail and online),User_37,2016-01-23 20:10:45.278,2016/01/23 20:10:45.278,
Application_1825002825,W_Call after offers,User_37,2016-01-23 20:10:45.302,2016/01/23 20:10:45.302,
Application_1825002825,A_Complete,User_37,2016-01-23 20:10:45.304,2016/01/23 20:10:45.304,
Application_1324906690,W_Complete application,User_37,2016-01-23 20:12:36.505,2016/01/23 20:12:36.505,
Application_771712321,W_Complete application,User_24,2016-01-23 20:46:45.762,2016/01/23 20:58:01.557,
Application_771712321,A_Accepted,User_24,2016-01-23 20:54:17.680,2016/01/23 20:54:17.680,
Application_771712321,O_Create Offer,User_24,2016-01-23 20:57:20.701,2016/01/23 20:57:20.701,
Application_771712321,O_Created,User_24,2016-01-23 20:57:21.857,2016/01/23 20:57:21.857,
Application_771712321,O_Sent (mail and online),User_24,2016-01-23 20:58:01.540,2016/01/23 20:58:01.540,
Application_771712321,W_Call after offers,User_24,2016-01-23 20:58:01.566,2016/01/23 20:58:01.566,
Application_771712321,A_Complete,User_24,2016-01-23 20:58:01.568,2016/01/23 20:58:01.568,
Application_1674929512,A_Accepted,User_24,2016-01-23 21:02:35.247,2016/01/23 21:02:35.247,
Application_1674929512,O_Create Offer,User_24,2016-01-23 21:04:41.706,2016/01/23 21:04:41.706,
Application_1674929512,O_Created,User_24,2016-01-23 21:04:42.985,2016/01/23 21:04:42.985,
Application_1674929512,O_Sent (mail and online),User_24,2016-01-23 21:05:39.013,2016/01/23 21:05:39.013,
Application_1674929512,W_Call after offers,User_24,2016-01-23 21:05:39.069,2016/01/23 21:05:39.069,
Application_1674929512,A_Complete,User_24,2016-01-23 21:05:39.080,2016/01/23 21:05:39.080,
Application_146041854,O_Create Offer,User_18,2016-01-23 21:15:03.195,2016/01/23 21:15:03.195,
Application_146041854,O_Created,User_18,2016-01-23 21:15:04.425,2016/01/23 21:15:04.425,
Application_146041854,O_Sent (mail and online),User_18,2016-01-23 21:15:18.831,2016/01/23 21:15:18.831,
Application_146041854,W_Call after offers,User_18,2016-01-23 21:15:18.858,2016/01/23 21:15:18.858,
Application_146041854,A_Complete,User_18,2016-01-23 21:15:18.861,2016/01/23 21:15:18.861,
Application_148281004,W_Complete application,User_16,2016-01-23 22:19:03.207,2016/01/25 17:10:01.391,
Application_149418612,W_Complete application,User_49,2016-01-23 22:57:26.598,2016/01/23 23:16:10.146,
Application_1221068437,A_Create Application,User_1,2016-01-23 23:07:54.916,2016/01/23 23:07:54.916,
Application_1221068437,A_Submitted,User_1,2016-01-23 23:07:55.033,2016/01/23 23:07:55.033,
Application_1221068437,A_Concept,User_1,2016-01-23 23:08:34.364,2016/01/23 23:08:34.364,
Application_149418612,A_Accepted,User_49,2016-01-23 23:08:45.213,2016/01/23 23:08:45.213,
Application_2002434573,A_Accepted,User_24,2016-01-23 23:12:41.082,2016/01/23 23:12:41.082,
Application_149418612,O_Create Offer,User_49,2016-01-23 23:14:56.027,2016/01/23 23:14:56.027,
Application_149418612,O_Created,User_49,2016-01-23 23:14:57.178,2016/01/23 23:14:57.178,
Application_2002434573,O_Create Offer,User_24,2016-01-23 23:15:11.490,2016/01/23 23:15:11.490,
Application_2002434573,O_Created,User_24,2016-01-23 23:15:12.781,2016/01/23 23:15:12.781,
Application_2002434573,O_Sent (mail and online),User_24,2016-01-23 23:15:57.454,2016/01/23 23:15:57.454,
Application_2002434573,W_Call after offers,User_24,2016-01-23 23:15:57.480,2016/01/23 23:15:57.480,
Application_2002434573,A_Complete,User_24,2016-01-23 23:15:57.483,2016/01/23 23:15:57.483,
Application_149418612,O_Sent (mail and online),User_49,2016-01-23 23:16:10.124,2016/01/23 23:16:10.124,
Application_149418612,W_Call after offers,User_49,2016-01-23 23:16:10.158,2016/01/23 23:16:10.158,
Application_149418612,A_Complete,User_49,2016-01-23 23:16:10.158,2016/01/23 23:16:10.158,
Application_597031362,A_Accepted,User_18,2016-01-23 23:21:14.180,2016/01/23 23:21:14.180,
Application_597031362,O_Create Offer,User_18,2016-01-23 23:22:42.994,2016/01/23 23:22:42.994,
Application_597031362,O_Created,User_18,2016-01-23 23:22:44.281,2016/01/23 23:22:44.281,
Application_597031362,O_Sent (mail and online),User_18,2016-01-23 23:22:56.440,2016/01/23 23:22:56.440,
Application_597031362,W_Call after offers,User_18,2016-01-23 23:22:56.464,2016/01/23 23:22:56.464,
Application_597031362,A_Complete,User_18,2016-01-23 23:22:56.466,2016/01/23 23:22:56.466,
Application_1221068437,W_Complete application,User_37,2016-01-23 23:35:39.585,2016/01/23 23:35:39.585,
Application_782694048,O_Create Offer,User_24,2016-01-23 23:47:28.324,2016/01/23 23:47:28.324,
Application_782694048,O_Created,User_24,2016-01-23 23:47:29.656,2016/01/23 23:47:29.656,
Application_782694048,O_Sent (mail and online),User_24,2016-01-23 23:48:20.901,2016/01/23 23:48:20.901,
Application_782694048,W_Call after offers,User_24,2016-01-23 23:48:20.942,2016/01/23 23:48:20.942,
Application_782694048,A_Complete,User_24,2016-01-23 23:48:20.948,2016/01/23 23:48:20.948,
Application_2029448969,W_Complete application,User_52,2016-01-23 23:51:10.369,2016/01/23 23:51:10.369,
Application_1221068437,A_Accepted,User_18,2016-01-24 00:07:26.755,2016/01/24 00:07:26.755,
Application_1896874442,W_Complete application,User_38,2016-01-24 00:16:17.894,2016/04/25 17:18:39.192,
Application_993168875,W_Complete application,User_35,2016-01-24 00:39:29.916,2016/01/24 00:39:29.916,
Application_1954238527,W_Complete application,User_24,2016-01-24 00:41:58.302,2016/01/24 00:41:58.302,
Application_993168875,A_Accepted,User_24,2016-01-24 00:49:30.216,2016/01/24 00:49:30.216,
Application_993168875,O_Create Offer,User_24,2016-01-24 00:51:55.943,2016/01/24 00:51:55.943,
Application_993168875,O_Created,User_24,2016-01-24 00:51:57.237,2016/01/24 00:51:57.237,
Application_993168875,O_Sent (mail and online),User_24,2016-01-24 00:53:14.554,2016/01/24 00:53:14.554,
Application_993168875,W_Call after offers,User_24,2016-01-24 00:53:14.582,2016/01/24 00:53:14.582,
Application_993168875,A_Complete,User_24,2016-01-24 00:53:14.585,2016/01/24 00:53:14.585,
Application_1224632,A_Create Application,User_1,2016-01-24 19:57:37.958,2016/01/24 19:57:37.958,
Application_1224632,A_Submitted,User_1,2016-01-24 19:57:38.005,2016/01/24 19:57:38.005,
Application_1224632,A_Concept,User_1,2016-01-24 19:58:23.954,2016/01/24 19:58:23.954,
Application_1200112574,A_Create Application,User_1,2016-01-24 21:19:56.569,2016/01/24 21:19:56.569,
Application_1200112574,A_Submitted,User_1,2016-01-24 21:19:56.602,2016/01/24 21:19:56.602,
Application_1200112574,A_Concept,User_1,2016-01-24 21:21:29.367,2016/01/24 21:21:29.367,
Application_265850728,A_Create Application,User_1,2016-01-25 01:10:57.874,2016/01/25 01:10:57.874,
Application_265850728,A_Submitted,User_1,2016-01-25 01:10:57.931,2016/01/25 01:10:57.931,
Application_265850728,A_Concept,User_1,2016-01-25 01:11:42.904,2016/01/25 01:11:42.904,
Application_148281004,A_Accepted,User_16,2016-01-25 17:06:30.151,2016/01/25 17:06:30.151,
Application_810206646,A_Create Application,User_3,2016-01-25 17:08:07.844,2016/01/25 17:08:07.844,
Application_810206646,W_Complete application,User_3,2016-01-25 17:08:07.893,2016/01/25 17:16:17.665,
Application_810206646,A_Concept,User_3,2016-01-25 17:08:07.896,2016/01/25 17:08:07.896,
Application_148281004,O_Create Offer,User_16,2016-01-25 17:08:33.865,2016/01/25 17:08:33.865,
Application_148281004,O_Created,User_16,2016-01-25 17:08:35.486,2016/01/25 17:08:35.486,
Application_148281004,O_Sent (mail and online),User_16,2016-01-25 17:10:01.369,2016/01/25 17:10:01.369,
Application_148281004,W_Call after offers,User_16,2016-01-25 17:10:01.413,2016/01/25 17:10:01.413,
Application_148281004,A_Complete,User_16,2016-01-25 17:10:01.421,2016/01/25 17:10:01.421,
Application_810206646,A_Accepted,User_3,2016-01-25 17:11:33.170,2016/01/25 17:11:33.170,
Application_810206646,O_Create Offer,User_3,2016-01-25 17:15:57.147,2016/01/25 17:15:57.147,
Application_810206646,O_Created,User_3,2016-01-25 17:15:58.717,2016/01/25 17:15:58.717,
Application_810206646,O_Sent (mail and online),User_3,2016-01-25 17:16:17.603,2016/01/25 17:16:17.603,
Application_810206646,W_Call after offers,User_3,2016-01-25 17:16:17.748,2016/01/25 17:16:17.748,
Application_810206646,A_Complete,User_3,2016-01-25 17:16:17.753,2016/01/25 17:16:17.753,
Application_634004489,A_Create Application,User_14,2016-01-25 17:18:58.316,2016/01/25 17:18:58.316,
Application_634004489,A_Concept,User_14,2016-01-25 17:18:58.356,2016/01/25 17:18:58.356,
Application_634004489,W_Complete application,User_27,2016-01-25 17:18:58.371,2016/01/25 23:41:21.511,
Application_1518753356,O_Returned,User_118,2016-01-25 17:48:46.175,2016/01/25 17:48:46.175,
Application_1518753356,A_Validating,User_118,2016-01-25 17:48:46.175,2016/01/25 17:48:46.175,
Application_1518753356,W_Validate application,User_118,2016-01-25 17:48:46.175,2016/01/25 17:48:46.175,
Application_1365383501,O_Create Offer,User_22,2016-01-25 17:49:06.376,2016/01/25 17:49:06.376,
Application_1365383501,O_Created,User_22,2016-01-25 17:49:07.796,2016/01/25 17:49:07.796,
Application_1365383501,O_Sent (mail and online),User_22,2016-01-25 17:49:19.554,2016/01/25 17:49:19.554,
Application_1365383501,W_Call after offers,User_22,2016-01-25 17:49:19.617,2016/01/25 17:49:19.617,
Application_1365383501,A_Complete,User_22,2016-01-25 17:49:19.621,2016/01/25 17:49:19.621,
Application_625766442,W_Validate application,User_118,2016-01-25 17:50:49.619,2016/01/25 17:50:49.619,
Application_625766442,A_Validating,User_118,2016-01-25 17:50:50.487,2016/01/25 17:50:50.487,
Application_625766442,O_Returned,User_118,2016-01-25 17:51:09.278,2016/01/25 17:51:09.278,
Application_1858996937,A_Create Application,User_1,2016-01-25 17:53:21.360,2016/01/25 17:53:21.360,
Application_1858996937,A_Submitted,User_1,2016-01-25 17:53:21.408,2016/01/25 17:53:21.408,
Application_1416905673,A_Create Application,User_21,2016-01-25 17:59:42.779,2016/01/25 17:59:42.779,
Application_1416905673,A_Concept,User_21,2016-01-25 17:59:42.781,2016/01/25 17:59:42.781,
Application_1416905673,W_Complete application,User_16,2016-01-25 17:59:42.789,2016/01/25 23:40:18.500,
Application_910353536,A_Create Application,User_14,2016-01-25 18:01:39.556,2016/01/25 18:01:39.556,
Application_910353536,A_Concept,User_14,2016-01-25 18:01:39.559,2016/01/25 18:01:39.559,
Application_910353536,W_Complete application,User_3,2016-01-25 18:01:39.570,2016/01/26 01:00:24.883,
Application_1462160624,W_Validate application,User_119,2016-01-25 18:21:00.698,2016/01/25 18:21:00.698,
Application_1462160624,A_Validating,User_119,2016-01-25 18:21:01.718,2016/01/25 18:21:01.718,
Application_1242051884,A_Create Application,User_21,2016-01-25 18:21:31.315,2016/01/25 18:21:31.315,
Application_1242051884,A_Concept,User_21,2016-01-25 18:21:31.319,2016/01/25 18:21:31.319,
Application_1242051884,W_Complete application,User_16,2016-01-25 18:21:31.329,2016/01/26 00:26:42.758,
Application_1462160624,O_Returned,User_119,2016-01-25 18:21:55.843,2016/01/25 18:21:55.843,
Application_1384829335,W_Validate application,User_119,2016-01-25 18:30:23.464,2016/01/25 18:30:23.464,
Application_1384829335,A_Validating,User_119,2016-01-25 18:30:24.260,2016/01/25 18:30:24.260,
Application_1384829335,O_Returned,User_119,2016-01-25 18:31:21.603,2016/01/25 18:31:21.603,
Application_593154546,A_Create Application,User_14,2016-01-25 18:31:33.730,2016/01/25 18:31:33.730,
Application_593154546,A_Concept,User_14,2016-01-25 18:31:33.733,2016/01/25 18:31:33.733,
Application_2029448969,A_Accepted,User_22,2016-01-25 19:05:59.752,2016/01/25 19:05:59.752,
Application_1224632,W_Complete application,User_3,2016-01-25 19:08:15.914,2016/01/25 19:40:29.785,
Application_2029448969,O_Create Offer,User_22,2016-01-25 19:09:37.406,2016/01/25 19:09:37.406,
Application_2029448969,O_Created,User_22,2016-01-25 19:09:38.589,2016/01/25 19:09:38.589,
Application_2029448969,O_Sent (mail and online),User_22,2016-01-25 19:09:54.576,2016/01/25 19:09:54.576,
Application_2029448969,W_Call after offers,User_22,2016-01-25 19:09:54.611,2016/01/25 19:09:54.611,
Application_2029448969,A_Complete,User_22,2016-01-25 19:09:54.614,2016/01/25 19:09:54.614,
Application_833464752,A_Create Application,User_31,2016-01-25 19:16:00.699,2016/01/25 19:16:00.699,
Application_833464752,W_Complete application,User_31,2016-01-25 19:16:00.712,2016/01/25 19:42:38.457,
Application_833464752,A_Concept,User_31,2016-01-25 19:16:00.714,2016/01/25 19:16:00.714,
Application_833464752,A_Accepted,User_31,2016-01-25 19:17:15.389,2016/01/25 19:17:15.389,
Application_265850728,W_Complete application,User_49,2016-01-25 19:18:09.853,2016/01/25 19:18:09.853,
Application_265850728,A_Accepted,User_49,2016-01-25 19:25:36.005,2016/01/25 19:25:36.005,
Application_265850728,O_Create Offer,User_49,2016-01-25 19:35:18.637,2016/01/25 19:35:18.637,
Application_1224632,A_Accepted,User_3,2016-01-25 19:35:19.111,2016/01/25 19:35:19.111,
Application_265850728,O_Created,User_49,2016-01-25 19:35:20.501,2016/01/25 19:35:20.501,
Application_1462160624,O_Accepted,User_99,2016-01-25 19:36:38.630,2016/01/25 19:36:38.630,True
Application_1462160624,A_Pending,User_99,2016-01-25 19:36:38.634,2016/01/25 19:36:38.634,True
Application_833464752,O_Create Offer,User_31,2016-01-25 19:37:10.535,2016/01/25 19:37:10.535,
Application_833464752,O_Created,User_31,2016-01-25 19:37:11.889,2016/01/25 19:37:11.889,
Application_1426077033,A_Create Application,User_12,2016-01-25 19:38:10.477,2016/01/25 19:38:10.477,
Application_1426077033,A_Concept,User_12,2016-01-25 19:38:10.479,2016/01/25 19:38:10.479,
Application_1426077033,W_Complete application,User_12,2016-01-25 19:38:10.486,2016/01/25 19:42:22.106,
Application_1224632,O_Create Offer,User_3,2016-01-25 19:40:09.471,2016/01/25 19:40:09.471,
Application_1224632,O_Created,User_3,2016-01-25 19:40:10.780,2016/01/25 19:40:10.780,
Application_1224632,O_Sent (mail and online),User_3,2016-01-25 19:40:29.767,2016/01/25 19:40:29.767,
Application_1224632,W_Call after offers,User_3,2016-01-25 19:40:29.811,2016/01/25 19:40:29.811,
Application_1224632,A_Complete,User_3,2016-01-25 19:40:29.814,2016/01/25 19:40:29.814,
Application_1426077033,A_Accepted,User_12,2016-01-25 19:40:46.152,2016/01/25 19:40:46.152,
Application_1426077033,O_Create Offer,User_12,2016-01-25 19:42:07.905,2016/01/25 19:42:07.905,
Application_1426077033,O_Created,User_12,2016-01-25 19:42:09.305,2016/01/25 19:42:09.305,
Application_265850728,O_Sent (mail and online),User_49,2016-01-25 19:42:18.950,2016/01/25 19:42:18.950,
Application_265850728,W_Call after offers,User_49,2016-01-25 19:42:18.990,2016/01/25 19:42:18.990,
Application_265850728,A_Complete,User_49,2016-01-25 19:42:18.994,2016/01/25 19:42:18.994,
Application_1426077033,O_Sent (mail and online),User_12,2016-01-25 19:42:22.091,2016/01/25 19:42:22.091,
Application_1426077033,W_Call after offers,User_12,2016-01-25 19:42:22.115,2016/01/25 19:42:22.115,
Application_1426077033,A_Complete,User_12,2016-01-25 19:42:22.117,2016/01/25 19:42:22.117,
Application_833464752,O_Sent (mail and online),User_31,2016-01-25 19:42:38.434,2016/01/25 19:42:38.434,
Application_833464752,W_Call after offers,User_31,2016-01-25 19:42:38.471,2016/01/25 19:42:38.471,
Application_833464752,A_Complete,User_31,2016-01-25 19:42:38.475,2016/01/25 19:42:38.475,
Application_1200112574,W_Complete application,User_16,2016-01-25 19:49:03.163,2016/01/25 19:49:03.163,
Application_626440594,W_Validate application,User_87,2016-01-25 20:14:24.838,2016/04/12 02:44:44.138,
Application_626440594,A_Validating,User_117,2016-01-25 20:14:25.723,2016/01/25 20:14:25.723,
Application_626440594,O_Returned,User_117,2016-01-25 20:14:32.958,2016/01/25 20:14:32.958,
Application_2041126083,A_Create Application,User_1,2016-01-25 20:44:17.361,2016/01/25 20:44:17.361,
Application_2041126083,A_Submitted,User_1,2016-01-25 20:44:17.420,2016/01/25 20:44:17.420,
Application_2041126083,A_Concept,User_1,2016-01-25 20:45:03.400,2016/01/25 20:45:03.400,
Application_625766442,O_Accepted,User_95,2016-01-25 21:02:17.584,2016/01/25 21:02:17.584,True
Application_625766442,A_Pending,User_95,2016-01-25 21:02:17.588,2016/01/25 21:02:17.588,True
Application_1384829335,O_Accepted,User_29,2016-01-25 21:09:26.496,2016/01/25 21:09:26.496,True
Application_1384829335,A_Pending,User_29,2016-01-25 21:09:26.499,2016/01/25 21:09:26.499,True
Application_1518753356,O_Accepted,User_29,2016-01-25 21:21:11.463,2016/01/25 21:21:11.463,True
Application_1518753356,A_Pending,User_29,2016-01-25 21:21:11.471,2016/01/25 21:21:11.471,True
Application_33026817,W_Validate application,User_112,2016-01-25 21:49:23.841,2016/01/25 21:49:23.841,
Application_33026817,A_Validating,User_112,2016-01-25 21:49:24.699,2016/01/25 21:49:24.699,
Application_33026817,O_Returned,User_112,2016-01-25 21:51:53.772,2016/01/25 21:51:53.772,
Application_1778036754,A_Create Application,User_1,2016-01-25 21:52:37.866,2016/01/25 21:52:37.866,
Application_2041126083,W_Complete application,User_27,2016-01-25 22:03:23.831,2016/01/25 22:11:29.278,
